comunidad|provincia|municipio|partido|votos|porcentaje
andalucia|cordoba|Hornachuelos|VOX|165|10.57
andalucia|cordoba|Hornachuelos|SUMAR|89|5.7
andalucia|cordoba|Hornachuelos|PODEMOS|38|2.43
andalucia|cordoba|Iznájar|FO|2|0.14
andalucia|cordoba|Iznájar|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|64|4.62
andalucia|cordoba|Iznájar|IZQESP|1|0.07
andalucia|cordoba|Iznájar|PP|538|38.9
andalucia|cordoba|Iznájar|PSOE|541|39.11
andalucia|cordoba|Iznájar|VOX|164|11.85
andalucia|cordoba|Iznájar|SUMAR|30|2.16
andalucia|cordoba|Iznájar|PODEMOS|10|0.72
andalucia|cordoba|La Carlota|FO|23|0.43
andalucia|cordoba|La Carlota|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|364|6.82
andalucia|cordoba|La Carlota|IZQESP|12|0.22
andalucia|cordoba|La Carlota|PP|1.811|33.97
andalucia|cordoba|La Carlota|PSOE|2.057|38.59
andalucia|cordoba|La Carlota|VOX|629|11.8
andalucia|cordoba|La Carlota|SUMAR|174|3.26
andalucia|cordoba|La Carlota|PODEMOS|85|1.59
andalucia|cordoba|La Granjuela|FO|0|0
andalucia|cordoba|La Granjuela|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|11|4.56
andalucia|cordoba|La Granjuela|IZQESP|1|0.41
andalucia|cordoba|La Granjuela|PP|103|42.73
andalucia|cordoba|La Granjuela|PSOE|91|37.75
andalucia|cordoba|La Granjuela|VOX|27|11.2
andalucia|cordoba|La Granjuela|SUMAR|0|0
andalucia|cordoba|La Granjuela|PODEMOS|1|0.41
andalucia|cordoba|La Guijarrosa|FO|1|0.19
andalucia|cordoba|La Guijarrosa|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|34|6.52
andalucia|cordoba|La Guijarrosa|IZQESP|1|0.19
andalucia|cordoba|La Guijarrosa|PP|146|28.02
andalucia|cordoba|La Guijarrosa|PSOE|241|46.25
andalucia|cordoba|La Guijarrosa|VOX|43|8.25
andalucia|cordoba|La Guijarrosa|SUMAR|27|5.18
andalucia|cordoba|La Guijarrosa|PODEMOS|6|1.15
andalucia|cordoba|La Rambla|FO|6|0.17
andalucia|cordoba|La Rambla|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|174|5.09
andalucia|cordoba|La Rambla|IZQESP|7|0.2
andalucia|cordoba|La Rambla|PP|1.163|34.05
andalucia|cordoba|La Rambla|PSOE|1.233|36.1
andalucia|cordoba|La Rambla|VOX|221|6.47
andalucia|cordoba|La Rambla|SUMAR|415|12.15
andalucia|cordoba|La Rambla|PODEMOS|54|1.58
andalucia|cordoba|La Victoria|FO|1|0.09
andalucia|cordoba|La Victoria|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|55|5.45
andalucia|cordoba|La Victoria|IZQESP|2|0.19
andalucia|cordoba|La Victoria|PP|414|41.07
andalucia|cordoba|La Victoria|PSOE|354|35.11
andalucia|cordoba|La Victoria|VOX|67|6.64
andalucia|cordoba|La Victoria|SUMAR|55|5.45
andalucia|cordoba|La Victoria|PODEMOS|28|2.77
andalucia|cordoba|Los Blázquez|FO|0|0
andalucia|cordoba|Los Blázquez|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|8|2.51
andalucia|cordoba|Los Blázquez|IZQESP|0|0
andalucia|cordoba|Los Blázquez|PP|127|39.93
andalucia|cordoba|Los Blázquez|PSOE|141|44.33
