comunidad|provincia|municipio|partido|votos|porcentaje
andalucia|almeria|Alicún|VOX|13|9.77
andalucia|almeria|Alicún|SUMAR|0|0
andalucia|almeria|Alicún|PODEMOS|0|0
andalucia|almeria|Almería|FO|248|0.37
andalucia|almeria|Almería|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|4.674|7
andalucia|almeria|Almería|IZQESP|131|0.19
andalucia|almeria|Almería|PP|28.028|41.98
andalucia|almeria|Almería|PSOE|17.933|26.86
andalucia|almeria|Almería|VOX|9.000|13.48
andalucia|almeria|Almería|SUMAR|2.701|4.04
andalucia|almeria|Almería|PODEMOS|1.598|2.39
andalucia|almeria|Almócita|FO|1|0.77
andalucia|almeria|Almócita|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|1.55
andalucia|almeria|Almócita|IZQESP|0|0
andalucia|almeria|Almócita|PP|29|22.48
andalucia|almeria|Almócita|PSOE|63|48.83
andalucia|almeria|Almócita|VOX|9|6.97
andalucia|almeria|Almócita|SUMAR|11|8.52
andalucia|almeria|Almócita|PODEMOS|4|3.1
andalucia|almeria|Alsodux|FO|0|0
andalucia|almeria|Alsodux|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|4|5.4
andalucia|almeria|Alsodux|IZQESP|0|0
andalucia|almeria|Alsodux|PP|16|21.62
andalucia|almeria|Alsodux|PSOE|40|54.05
andalucia|almeria|Alsodux|VOX|6|8.1
andalucia|almeria|Alsodux|SUMAR|0|0
andalucia|almeria|Alsodux|PODEMOS|6|8.1
andalucia|almeria|Antas|FO|4|0.38
andalucia|almeria|Antas|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|61|5.87
andalucia|almeria|Antas|IZQESP|0|0
andalucia|almeria|Antas|PP|450|43.31
andalucia|almeria|Antas|PSOE|293|28.2
andalucia|almeria|Antas|VOX|175|16.84
andalucia|almeria|Antas|SUMAR|14|1.34
andalucia|almeria|Antas|PODEMOS|19|1.82
andalucia|almeria|Arboleas|FO|2|0.36
