comunidad|provincia|municipio|partido|votos|porcentaje
andalucia|sevilla|Arahal|PSOE|2.627|43.89
andalucia|sevilla|Arahal|VOX|346|5.78
andalucia|sevilla|Arahal|SUMAR|563|9.4
andalucia|sevilla|Arahal|PODEMOS|156|2.6
andalucia|sevilla|Aznalcázar|FO|1|0.07
andalucia|sevilla|Aznalcázar|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|81|5.86
andalucia|sevilla|Aznalcázar|IZQESP|0|0
andalucia|sevilla|Aznalcázar|PP|436|31.54
andalucia|sevilla|Aznalcázar|PSOE|628|45.44
andalucia|sevilla|Aznalcázar|VOX|128|9.26
andalucia|sevilla|Aznalcázar|SUMAR|32|2.31
andalucia|sevilla|Aznalcázar|PODEMOS|37|2.67
andalucia|sevilla|Aznalcóllar|FO|3|0.17
andalucia|sevilla|Aznalcóllar|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|50|2.93
andalucia|sevilla|Aznalcóllar|IZQESP|0|0
andalucia|sevilla|Aznalcóllar|PP|320|18.79
andalucia|sevilla|Aznalcóllar|PSOE|1.025|60.18
andalucia|sevilla|Aznalcóllar|VOX|74|4.34
andalucia|sevilla|Aznalcóllar|SUMAR|130|7.63
andalucia|sevilla|Aznalcóllar|PODEMOS|47|2.75
andalucia|sevilla|Badolatosa|FO|3|0.24
andalucia|sevilla|Badolatosa|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|28|2.31
andalucia|sevilla|Badolatosa|IZQESP|6|0.49
andalucia|sevilla|Badolatosa|PP|173|14.3
andalucia|sevilla|Badolatosa|PSOE|481|39.78
andalucia|sevilla|Badolatosa|VOX|47|3.88
andalucia|sevilla|Badolatosa|SUMAR|404|33.41
andalucia|sevilla|Badolatosa|PODEMOS|33|2.72
andalucia|sevilla|Benacazón|FO|5|0.23
andalucia|sevilla|Benacazón|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|138|6.35
andalucia|sevilla|Benacazón|IZQESP|1|0.04
andalucia|sevilla|Benacazón|PP|731|33.68
andalucia|sevilla|Benacazón|PSOE|841|38.75
andalucia|sevilla|Benacazón|VOX|214|9.86
andalucia|sevilla|Benacazón|SUMAR|68|3.13
andalucia|sevilla|Benacazón|PODEMOS|44|2.02
andalucia|sevilla|Bollullos de la Mitación|FO|24|0.63
andalucia|sevilla|Bollullos de la Mitación|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|314|8.36
andalucia|sevilla|Bollullos de la Mitación|IZQESP|12|0.31
andalucia|sevilla|Bollullos de la Mitación|PP|1.362|36.28
andalucia|sevilla|Bollullos de la Mitación|PSOE|1.015|27.03
andalucia|sevilla|Bollullos de la Mitación|VOX|451|12.01
andalucia|sevilla|Bollullos de la Mitación|SUMAR|291|7.75
andalucia|sevilla|Bollullos de la Mitación|PODEMOS|108|2.87
andalucia|sevilla|Bormujos|FO|23|0.27
andalucia|sevilla|Bormujos|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|734|8.82
andalucia|sevilla|Bormujos|IZQESP|23|0.27
andalucia|sevilla|Bormujos|PP|3.203|38.5
andalucia|sevilla|Bormujos|PSOE|2.329|27.99
andalucia|sevilla|Bormujos|VOX|868|10.43
andalucia|sevilla|Bormujos|SUMAR|445|5.34
andalucia|sevilla|Bormujos|PODEMOS|233|2.8
andalucia|sevilla|Brenes|FO|16|0.42
andalucia|sevilla|Brenes|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|214|5.69
andalucia|sevilla|Brenes|IZQESP|9|0.23
andalucia|sevilla|Brenes|PP|913|24.28
andalucia|sevilla|Brenes|PSOE|1.737|46.19
andalucia|sevilla|Brenes|VOX|298|7.92
andalucia|sevilla|Brenes|SUMAR|296|7.87
andalucia|sevilla|Brenes|PODEMOS|125|3.32
andalucia|sevilla|Burguillos|FO|7|0.33
andalucia|sevilla|Burguillos|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|124|6
andalucia|sevilla|Burguillos|IZQESP|1|0.04
andalucia|sevilla|Burguillos|PP|759|36.75
andalucia|sevilla|Burguillos|PSOE|688|33.31
