comunidad|provincia|municipio|partido|votos|porcentaje
andalucia|huelva|Cumbres de San Bartolomé|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|6|3.44
andalucia|huelva|Cumbres de San Bartolomé|IZQESP|0|0
andalucia|huelva|Cumbres de San Bartolomé|PP|63|36.2
andalucia|huelva|Cumbres de San Bartolomé|PSOE|87|50
andalucia|huelva|Cumbres de San Bartolomé|VOX|11|6.32
andalucia|huelva|Cumbres de San Bartolomé|SUMAR|1|0.57
andalucia|huelva|Cumbres de San Bartolomé|PODEMOS|1|0.57
andalucia|huelva|Cumbres Mayores|FO|2|0.34
andalucia|huelva|Cumbres Mayores|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|25|4.26
andalucia|huelva|Cumbres Mayores|IZQESP|0|0
andalucia|huelva|Cumbres Mayores|PP|248|42.32
andalucia|huelva|Cumbres Mayores|PSOE|235|40.1
andalucia|huelva|Cumbres Mayores|VOX|29|4.94
andalucia|huelva|Cumbres Mayores|SUMAR|16|2.73
andalucia|huelva|Cumbres Mayores|PODEMOS|11|1.87
andalucia|huelva|El Almendro|FO|0|0
andalucia|huelva|El Almendro|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|12|3.68
andalucia|huelva|El Almendro|IZQESP|0|0
andalucia|huelva|El Almendro|PP|39|11.96
andalucia|huelva|El Almendro|PSOE|225|69.01
andalucia|huelva|El Almendro|VOX|11|3.37
andalucia|huelva|El Almendro|SUMAR|22|6.74
andalucia|huelva|El Almendro|PODEMOS|11|3.37
andalucia|huelva|El Campillo|FO|0|0
andalucia|huelva|El Campillo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|13|2.09
andalucia|huelva|El Campillo|IZQESP|1|0.16
andalucia|huelva|El Campillo|PP|207|33.33
andalucia|huelva|El Campillo|PSOE|339|54.58
andalucia|huelva|El Campillo|VOX|20|3.22
andalucia|huelva|El Campillo|SUMAR|14|2.25
andalucia|huelva|El Campillo|PODEMOS|10|1.61
andalucia|huelva|El Cerro de Andévalo|FO|0|0
andalucia|huelva|El Cerro de Andévalo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|17|2.24
andalucia|huelva|El Cerro de Andévalo|IZQESP|3|0.39
andalucia|huelva|El Cerro de Andévalo|PP|255|33.68
andalucia|huelva|El Cerro de Andévalo|PSOE|352|46.49
andalucia|huelva|El Cerro de Andévalo|VOX|49|6.47
andalucia|huelva|El Cerro de Andévalo|SUMAR|33|4.35
andalucia|huelva|El Cerro de Andévalo|PODEMOS|10|1.32
andalucia|huelva|El Granado|FO|0|0
andalucia|huelva|El Granado|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|12|5.88
andalucia|huelva|El Granado|IZQESP|0|0
andalucia|huelva|El Granado|PP|49|24.01
andalucia|huelva|El Granado|PSOE|118|57.84
andalucia|huelva|El Granado|VOX|5|2.45
andalucia|huelva|El Granado|SUMAR|7|3.43
andalucia|huelva|El Granado|PODEMOS|1|0.49
andalucia|huelva|Encinasola|FO|5|1.05
andalucia|huelva|Encinasola|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|16|3.36
andalucia|huelva|Encinasola|IZQESP|0|0
andalucia|huelva|Encinasola|PP|176|37.05
andalucia|huelva|Encinasola|PSOE|197|41.47
andalucia|huelva|Encinasola|VOX|48|10.1
andalucia|huelva|Encinasola|SUMAR|11|2.31
andalucia|huelva|Encinasola|PODEMOS|8|1.68
andalucia|huelva|Escacena del Campo|FO|1|0.13
andalucia|huelva|Escacena del Campo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|29|3.79
andalucia|huelva|Escacena del Campo|IZQESP|0|0
andalucia|huelva|Escacena del Campo|PP|227|29.67
andalucia|huelva|Escacena del Campo|PSOE|372|48.62
andalucia|huelva|Escacena del Campo|VOX|47|6.14
andalucia|huelva|Escacena del Campo|SUMAR|41|5.35
andalucia|huelva|Escacena del Campo|PODEMOS|25|3.26
andalucia|huelva|Fuenteheridos|FO|0|0
andalucia|huelva|Fuenteheridos|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|7|2.32
andalucia|huelva|Fuenteheridos|IZQESP|3|0.99
andalucia|huelva|Fuenteheridos|PP|64|21.26
andalucia|huelva|Fuenteheridos|PSOE|136|45.18
andalucia|huelva|Fuenteheridos|VOX|7|2.32
andalucia|huelva|Fuenteheridos|SUMAR|47|15.61
andalucia|huelva|Fuenteheridos|PODEMOS|24|7.97
andalucia|huelva|Galaroza|FO|2|0.39
andalucia|huelva|Galaroza|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|25|4.97
andalucia|huelva|Galaroza|IZQESP|0|0
andalucia|huelva|Galaroza|PP|176|34.99
andalucia|huelva|Galaroza|PSOE|200|39.76
andalucia|huelva|Galaroza|VOX|31|6.16
andalucia|huelva|Galaroza|SUMAR|26|5.16
andalucia|huelva|Galaroza|PODEMOS|15|2.98
andalucia|huelva|Gibraleón|FO|2|0.04
andalucia|huelva|Gibraleón|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|169|4.18
andalucia|huelva|Gibraleón|IZQESP|1|0.02
andalucia|huelva|Gibraleón|PP|1.555|38.51
andalucia|huelva|Gibraleón|PSOE|1.736|43
andalucia|huelva|Gibraleón|VOX|269|6.66
andalucia|huelva|Gibraleón|SUMAR|96|2.37
andalucia|huelva|Gibraleón|PODEMOS|82|2.03
