comunidad|provincia|municipio|partido|votos|porcentaje
canarias|laspalmas|La Aldea de San Nicolás|IZQESP|1|0.03
canarias|laspalmas|La Aldea de San Nicolás|PP|709|27.38
canarias|laspalmas|La Aldea de San Nicolás|PSOE|956|36.92
canarias|laspalmas|La Aldea de San Nicolás|VOX|226|8.72
canarias|laspalmas|La Aldea de San Nicolás|SUMAR|328|12.66
canarias|laspalmas|La Aldea de San Nicolás|PODEMOS|25|0.96
canarias|laspalmas|La Oliva|FO|12|0.3
canarias|laspalmas|La Oliva|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|300|7.64
canarias|laspalmas|La Oliva|IZQESP|8|0.2
canarias|laspalmas|La Oliva|PP|1.117|28.46
canarias|laspalmas|La Oliva|PSOE|1.090|27.77
canarias|laspalmas|La Oliva|VOX|478|12.18
canarias|laspalmas|La Oliva|SUMAR|223|5.68
canarias|laspalmas|La Oliva|PODEMOS|146|3.72
canarias|laspalmas|Las Palmas de Gran Canaria|FO|454|0.34
canarias|laspalmas|Las Palmas de Gran Canaria|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|8.655|6.65
canarias|laspalmas|Las Palmas de Gran Canaria|IZQESP|162|0.12
canarias|laspalmas|Las Palmas de Gran Canaria|PP|41.406|31.86
canarias|laspalmas|Las Palmas de Gran Canaria|PSOE|42.479|32.68
canarias|laspalmas|Las Palmas de Gran Canaria|VOX|15.423|11.86
canarias|laspalmas|Las Palmas de Gran Canaria|SUMAR|5.560|4.27
canarias|laspalmas|Las Palmas de Gran Canaria|PODEMOS|5.297|4.07
canarias|laspalmas|Mogán|FO|9|0.24
canarias|laspalmas|Mogán|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|280|7.68
canarias|laspalmas|Mogán|IZQESP|6|0.16
canarias|laspalmas|Mogán|PP|1.204|33.03
canarias|laspalmas|Mogán|PSOE|888|24.36
canarias|laspalmas|Mogán|VOX|587|16.1
canarias|laspalmas|Mogán|SUMAR|69|1.89
canarias|laspalmas|Mogán|PODEMOS|56|1.53
canarias|laspalmas|Moya|FO|7|0.21
canarias|laspalmas|Moya|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|169|5.07
canarias|laspalmas|Moya|IZQESP|2|0.06
canarias|laspalmas|Moya|PP|1.433|42.99
canarias|laspalmas|Moya|PSOE|946|28.38
canarias|laspalmas|Moya|VOX|345|10.35
canarias|laspalmas|Moya|SUMAR|78|2.34
canarias|laspalmas|Moya|PODEMOS|77|2.31
canarias|laspalmas|Pájara|FO|12|0.37
canarias|laspalmas|Pájara|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|136|4.27
canarias|laspalmas|Pájara|IZQESP|6|0.18
canarias|laspalmas|Pájara|PP|684|21.48
canarias|laspalmas|Pájara|PSOE|1.096|34.43
canarias|laspalmas|Pájara|VOX|318|9.99
canarias|laspalmas|Pájara|SUMAR|173|5.43
canarias|laspalmas|Pájara|PODEMOS|85|2.67
canarias|laspalmas|Puerto del Rosario|FO|49|0.46
canarias|laspalmas|Puerto del Rosario|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|863|8.1
canarias|laspalmas|Puerto del Rosario|IZQESP|23|0.21
canarias|laspalmas|Puerto del Rosario|PP|3.027|28.41
canarias|laspalmas|Puerto del Rosario|PSOE|2.930|27.5
canarias|laspalmas|Puerto del Rosario|VOX|1.338|12.56
canarias|laspalmas|Puerto del Rosario|SUMAR|510|4.78
canarias|laspalmas|Puerto del Rosario|PODEMOS|328|3.07
canarias|laspalmas|San Bartolomé|FO|21|0.39
canarias|laspalmas|San Bartolomé|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|311|5.77
canarias|laspalmas|San Bartolomé|IZQESP|9|0.16
canarias|laspalmas|San Bartolomé|PP|1.474|27.38
canarias|laspalmas|San Bartolomé|PSOE|1.892|35.14
canarias|laspalmas|San Bartolomé|VOX|521|9.67
canarias|laspalmas|San Bartolomé|SUMAR|276|5.12
canarias|laspalmas|San Bartolomé|PODEMOS|203|3.77
canarias|laspalmas|San Bartolomé de Tirajana|FO|29|0.23
canarias|laspalmas|San Bartolomé de Tirajana|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|886|7.1
canarias|laspalmas|San Bartolomé de Tirajana|IZQESP|3|0.02
canarias|laspalmas|San Bartolomé de Tirajana|PP|4.009|32.15
canarias|laspalmas|San Bartolomé de Tirajana|PSOE|3.880|31.12
canarias|laspalmas|San Bartolomé de Tirajana|VOX|1.759|14.11
canarias|laspalmas|San Bartolomé de Tirajana|SUMAR|431|3.45
canarias|laspalmas|San Bartolomé de Tirajana|PODEMOS|318|2.55
canarias|laspalmas|Santa Brígida|FO|16|0.23
canarias|laspalmas|Santa Brígida|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|450|6.58
canarias|laspalmas|Santa Brígida|IZQESP|15|0.21
canarias|laspalmas|Santa Brígida|PP|2.536|37.13
canarias|laspalmas|Santa Brígida|PSOE|1.991|29.15
canarias|laspalmas|Santa Brígida|VOX|819|11.99
canarias|laspalmas|Santa Brígida|SUMAR|248|3.63
canarias|laspalmas|Santa Brígida|PODEMOS|218|3.19
canarias|laspalmas|Santa Lucía de Tirajana|FO|77|0.37
canarias|laspalmas|Santa Lucía de Tirajana|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1.624|8
canarias|laspalmas|Santa Lucía de Tirajana|IZQESP|35|0.17
canarias|laspalmas|Santa Lucía de Tirajana|PP|4.861|23.96
