comunidad|provincia|municipio|partido|votos|porcentaje
cantabria|cantabria|Cabezón de la Sal|PSOE|1.336|36.96
cantabria|cantabria|Cabezón de la Sal|VOX|272|7.52
cantabria|cantabria|Cabezón de la Sal|SUMAR|142|3.92
cantabria|cantabria|Cabezón de la Sal|PODEMOS|121|3.34
cantabria|cantabria|Cabezón de Liébana|FO|0|0
cantabria|cantabria|Cabezón de Liébana|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|6|2.15
cantabria|cantabria|Cabezón de Liébana|IZQESP|0|0
cantabria|cantabria|Cabezón de Liébana|PP|179|64.15
cantabria|cantabria|Cabezón de Liébana|PSOE|52|18.63
cantabria|cantabria|Cabezón de Liébana|VOX|28|10.03
cantabria|cantabria|Cabezón de Liébana|SUMAR|3|1.07
cantabria|cantabria|Cabezón de Liébana|PODEMOS|2|0.71
cantabria|cantabria|Cabuérniga|FO|1|0.21
cantabria|cantabria|Cabuérniga|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|27|5.8
cantabria|cantabria|Cabuérniga|IZQESP|0|0
cantabria|cantabria|Cabuérniga|PP|193|41.5
cantabria|cantabria|Cabuérniga|PSOE|136|29.24
cantabria|cantabria|Cabuérniga|VOX|57|12.25
cantabria|cantabria|Cabuérniga|SUMAR|15|3.22
cantabria|cantabria|Cabuérniga|PODEMOS|23|4.94
cantabria|cantabria|Camaleño|FO|1|0.24
cantabria|cantabria|Camaleño|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|19|4.56
cantabria|cantabria|Camaleño|IZQESP|1|0.24
cantabria|cantabria|Camaleño|PP|249|59.85
cantabria|cantabria|Camaleño|PSOE|75|18.02
cantabria|cantabria|Camaleño|VOX|42|10.09
cantabria|cantabria|Camaleño|SUMAR|6|1.44
cantabria|cantabria|Camaleño|PODEMOS|6|1.44
cantabria|cantabria|Camargo|FO|60|0.43
cantabria|cantabria|Camargo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|934|6.82
cantabria|cantabria|Camargo|IZQESP|25|0.18
cantabria|cantabria|Camargo|PP|5.804|42.4
cantabria|cantabria|Camargo|PSOE|4.295|31.37
cantabria|cantabria|Camargo|VOX|1.335|9.75
cantabria|cantabria|Camargo|SUMAR|362|2.64
cantabria|cantabria|Camargo|PODEMOS|341|2.49
cantabria|cantabria|Campoo de Enmedio|FO|4|0.22
cantabria|cantabria|Campoo de Enmedio|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|100|5.73
cantabria|cantabria|Campoo de Enmedio|IZQESP|5|0.28
cantabria|cantabria|Campoo de Enmedio|PP|801|45.92
cantabria|cantabria|Campoo de Enmedio|PSOE|457|26.2
cantabria|cantabria|Campoo de Enmedio|VOX|239|13.7
cantabria|cantabria|Campoo de Enmedio|SUMAR|50|2.86
cantabria|cantabria|Campoo de Enmedio|PODEMOS|37|2.12
cantabria|cantabria|Campoo de Yuso|FO|0|0
cantabria|cantabria|Campoo de Yuso|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|12|4.05
cantabria|cantabria|Campoo de Yuso|IZQESP|0|0
cantabria|cantabria|Campoo de Yuso|PP|141|47.63
cantabria|cantabria|Campoo de Yuso|PSOE|52|17.56
cantabria|cantabria|Campoo de Yuso|VOX|66|22.29
cantabria|cantabria|Campoo de Yuso|SUMAR|5|1.68
cantabria|cantabria|Campoo de Yuso|PODEMOS|7|2.36
cantabria|cantabria|Cartes|FO|16|0.65
cantabria|cantabria|Cartes|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|181|7.43
cantabria|cantabria|Cartes|IZQESP|2|0.08
cantabria|cantabria|Cartes|PP|733|30.11
cantabria|cantabria|Cartes|PSOE|931|38.24
cantabria|cantabria|Cartes|VOX|253|10.39
cantabria|cantabria|Cartes|SUMAR|130|5.34
cantabria|cantabria|Cartes|PODEMOS|72|2.95
cantabria|cantabria|Castañeda|FO|8|0.57
