comunidad|provincia|municipio|partido|votos|porcentaje
cyl|leon|Bercianos del Páramo|SUMAR|3|1.02
cyl|leon|Bercianos del Páramo|PODEMOS|7|2.38
cyl|leon|Bercianos del Real Camino|FO|2|1.9
cyl|leon|Bercianos del Real Camino|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|3|2.85
cyl|leon|Bercianos del Real Camino|IZQESP|0|0
cyl|leon|Bercianos del Real Camino|PP|62|59.04
cyl|leon|Bercianos del Real Camino|PSOE|19|18.09
cyl|leon|Bercianos del Real Camino|VOX|14|13.33
cyl|leon|Bercianos del Real Camino|SUMAR|0|0
cyl|leon|Bercianos del Real Camino|PODEMOS|2|1.9
cyl|leon|Berlanga del Bierzo|FO|1|0.51
cyl|leon|Berlanga del Bierzo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|0.51
cyl|leon|Berlanga del Bierzo|IZQESP|0|0
cyl|leon|Berlanga del Bierzo|PP|58|30.05
cyl|leon|Berlanga del Bierzo|PSOE|107|55.44
cyl|leon|Berlanga del Bierzo|VOX|7|3.62
cyl|leon|Berlanga del Bierzo|SUMAR|7|3.62
cyl|leon|Berlanga del Bierzo|PODEMOS|3|1.55
cyl|leon|Boca de Huérgano|FO|0|0
cyl|leon|Boca de Huérgano|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|3|1.44
cyl|leon|Boca de Huérgano|IZQESP|0|0
cyl|leon|Boca de Huérgano|PP|99|47.82
cyl|leon|Boca de Huérgano|PSOE|63|30.43
cyl|leon|Boca de Huérgano|VOX|27|13.04
cyl|leon|Boca de Huérgano|SUMAR|4|1.93
cyl|leon|Boca de Huérgano|PODEMOS|3|1.44
cyl|leon|Boñar|FO|3|0.38
cyl|leon|Boñar|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|16|2.03
cyl|leon|Boñar|IZQESP|0|0
cyl|leon|Boñar|PP|281|35.7
cyl|leon|Boñar|PSOE|313|39.77
cyl|leon|Boñar|VOX|89|11.3
cyl|leon|Boñar|SUMAR|24|3.04
cyl|leon|Boñar|PODEMOS|34|4.32
cyl|leon|Borrenes|FO|0|0
cyl|leon|Borrenes|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|4|3.07
cyl|leon|Borrenes|IZQESP|0|0
cyl|leon|Borrenes|PP|70|53.84
cyl|leon|Borrenes|PSOE|39|30
cyl|leon|Borrenes|VOX|8|6.15
cyl|leon|Borrenes|SUMAR|4|3.07
cyl|leon|Borrenes|PODEMOS|1|0.76
cyl|leon|Brazuelo|FO|2|1.43
cyl|leon|Brazuelo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|6|4.31
cyl|leon|Brazuelo|IZQESP|0|0
cyl|leon|Brazuelo|PP|69|49.64
cyl|leon|Brazuelo|PSOE|30|21.58
cyl|leon|Brazuelo|VOX|21|15.1
cyl|leon|Brazuelo|SUMAR|4|2.87
cyl|leon|Brazuelo|PODEMOS|4|2.87
cyl|leon|Burón|FO|0|0
cyl|leon|Burón|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|3|1.7
cyl|leon|Burón|IZQESP|0|0
