comunidad|provincia|municipio|partido|votos|porcentaje
aragon|teruel|Alcalá de la Selva|PODEMOS|3|1.59
aragon|teruel|Alcañiz|FO|19|0.35
aragon|teruel|Alcañiz|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|314|5.85
aragon|teruel|Alcañiz|IZQESP|16|0.29
aragon|teruel|Alcañiz|PP|1.944|36.22
aragon|teruel|Alcañiz|PSOE|1.598|29.77
aragon|teruel|Alcañiz|VOX|618|11.51
aragon|teruel|Alcañiz|SUMAR|185|3.44
aragon|teruel|Alcañiz|PODEMOS|117|2.17
aragon|teruel|Alcorisa|FO|8|0.58
aragon|teruel|Alcorisa|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|52|3.8
aragon|teruel|Alcorisa|IZQESP|3|0.21
aragon|teruel|Alcorisa|PP|456|33.4
aragon|teruel|Alcorisa|PSOE|440|32.23
aragon|teruel|Alcorisa|VOX|116|8.49
aragon|teruel|Alcorisa|SUMAR|61|4.46
aragon|teruel|Alcorisa|PODEMOS|42|3.07
aragon|teruel|Alfambra|FO|0|0
aragon|teruel|Alfambra|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|7|2.99
aragon|teruel|Alfambra|IZQESP|1|0.42
aragon|teruel|Alfambra|PP|99|42.3
aragon|teruel|Alfambra|PSOE|52|22.22
aragon|teruel|Alfambra|VOX|30|12.82
aragon|teruel|Alfambra|SUMAR|0|0
aragon|teruel|Alfambra|PODEMOS|1|0.42
aragon|teruel|Aliaga|FO|0|0
aragon|teruel|Aliaga|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|15|8.57
aragon|teruel|Aliaga|IZQESP|0|0
aragon|teruel|Aliaga|PP|64|36.57
aragon|teruel|Aliaga|PSOE|50|28.57
aragon|teruel|Aliaga|VOX|33|18.85
aragon|teruel|Aliaga|SUMAR|1|0.57
aragon|teruel|Aliaga|PODEMOS|2|1.14
aragon|teruel|Allepuz|FO|1|1.56
aragon|teruel|Allepuz|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|4|6.25
aragon|teruel|Allepuz|IZQESP|0|0
aragon|teruel|Allepuz|PP|20|31.25
aragon|teruel|Allepuz|PSOE|19|29.68
aragon|teruel|Allepuz|VOX|5|7.81
aragon|teruel|Allepuz|SUMAR|3|4.68
aragon|teruel|Allepuz|PODEMOS|0|0
aragon|teruel|Alloza|FO|1|0.46
aragon|teruel|Alloza|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|10|4.6
aragon|teruel|Alloza|IZQESP|1|0.46
aragon|teruel|Alloza|PP|57|26.26
aragon|teruel|Alloza|PSOE|72|33.17
aragon|teruel|Alloza|VOX|25|11.52
aragon|teruel|Alloza|SUMAR|6|2.76
aragon|teruel|Alloza|PODEMOS|9|4.14
aragon|teruel|Allueva|FO|0|0
aragon|teruel|Allueva|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
aragon|teruel|Allueva|IZQESP|0|0
aragon|teruel|Allueva|PP|10|58.82
aragon|teruel|Allueva|PSOE|5|29.41
aragon|teruel|Allueva|VOX|-|-
aragon|teruel|Allueva|SUMAR|0|0
aragon|teruel|Allueva|PODEMOS|0|0
aragon|teruel|Almohaja|FO|0|0
aragon|teruel|Almohaja|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
aragon|teruel|Almohaja|IZQESP|0|0
aragon|teruel|Almohaja|PP|11|100
aragon|teruel|Almohaja|PSOE|-|-
aragon|teruel|Almohaja|VOX|0|0
aragon|teruel|Almohaja|SUMAR|0|0
aragon|teruel|Almohaja|PODEMOS|0|0
aragon|teruel|Alobras|FO|0|0
aragon|teruel|Alobras|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|5.4
aragon|teruel|Alobras|IZQESP|0|0
aragon|teruel|Alobras|PP|12|32.43
aragon|teruel|Alobras|PSOE|5|13.51
aragon|teruel|Alobras|VOX|8|21.62
aragon|teruel|Alobras|SUMAR|1|2.7
aragon|teruel|Alobras|PODEMOS|2|5.4
aragon|teruel|Alpeñés|FO|0|0
aragon|teruel|Alpeñés|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|5.55
aragon|teruel|Alpeñés|IZQESP|0|0
aragon|teruel|Alpeñés|PP|8|44.44
aragon|teruel|Alpeñés|PSOE|1|5.55
aragon|teruel|Alpeñés|VOX|5|27.77
aragon|teruel|Alpeñés|SUMAR|0|0
aragon|teruel|Alpeñés|PODEMOS|0|0
aragon|teruel|Anadón|FO|0|0
aragon|teruel|Anadón|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|3.44
aragon|teruel|Anadón|IZQESP|0|0
aragon|teruel|Anadón|PP|20|68.96
aragon|teruel|Anadón|PSOE|4|13.79
aragon|teruel|Anadón|VOX|2|6.89
aragon|teruel|Anadón|SUMAR|0|0
aragon|teruel|Anadón|PODEMOS|0|0
aragon|teruel|Andorra|FO|14|0.53
aragon|teruel|Andorra|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|120|4.59
aragon|teruel|Andorra|IZQESP|5|0.19
aragon|teruel|Andorra|PP|710|27.19
aragon|teruel|Andorra|PSOE|899|34.43
aragon|teruel|Andorra|VOX|324|12.4
aragon|teruel|Andorra|SUMAR|174|6.66
aragon|teruel|Andorra|PODEMOS|83|3.17
aragon|teruel|Arcos de las Salinas|FO|2|3.33
aragon|teruel|Arcos de las Salinas|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|6|10
aragon|teruel|Arcos de las Salinas|IZQESP|0|0
aragon|teruel|Arcos de las Salinas|PP|18|30
aragon|teruel|Arcos de las Salinas|PSOE|16|26.66
aragon|teruel|Arcos de las Salinas|VOX|11|18.33
aragon|teruel|Arcos de las Salinas|SUMAR|1|1.66
aragon|teruel|Arcos de las Salinas|PODEMOS|2|3.33
aragon|teruel|Arens de Lledó|FO|0|0
aragon|teruel|Arens de Lledó|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|3|3.09
aragon|teruel|Arens de Lledó|IZQESP|0|0
aragon|teruel|Arens de Lledó|PP|23|23.71
aragon|teruel|Arens de Lledó|PSOE|47|48.45
aragon|teruel|Arens de Lledó|VOX|6|6.18
aragon|teruel|Arens de Lledó|SUMAR|3|3.09
aragon|teruel|Arens de Lledó|PODEMOS|2|2.06
aragon|teruel|Argente|FO|0|0
aragon|teruel|Argente|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|4|3.63
aragon|teruel|Argente|IZQESP|0|0
aragon|teruel|Argente|PP|64|58.18
aragon|teruel|Argente|PSOE|29|26.36
aragon|teruel|Argente|VOX|7|6.36
aragon|teruel|Argente|SUMAR|0|0
aragon|teruel|Argente|PODEMOS|1|0.9
aragon|teruel|Ariño|FO|1|0.36
aragon|teruel|Ariño|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|13|4.74
aragon|teruel|Ariño|IZQESP|0|0
aragon|teruel|Ariño|PP|74|27
aragon|teruel|Ariño|PSOE|115|41.97
aragon|teruel|Ariño|VOX|31|11.31
aragon|teruel|Ariño|SUMAR|10|3.64
aragon|teruel|Ariño|PODEMOS|7|2.55
aragon|teruel|Azaila|FO|0|0
aragon|teruel|Azaila|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|2.7
aragon|teruel|Azaila|IZQESP|0|0
aragon|teruel|Azaila|PP|14|37.83
aragon|teruel|Azaila|PSOE|10|27.02
aragon|teruel|Azaila|VOX|11|29.72
aragon|teruel|Azaila|SUMAR|0|0
aragon|teruel|Azaila|PODEMOS|1|2.7
aragon|teruel|Bádenas|FO|0|0
aragon|teruel|Bádenas|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|12.5
aragon|teruel|Bádenas|IZQESP|0|0
aragon|teruel|Bádenas|PP|7|43.75
aragon|teruel|Bádenas|PSOE|5|31.25
aragon|teruel|Bádenas|VOX|1|6.25
aragon|teruel|Bádenas|SUMAR|1|6.25
aragon|teruel|Bádenas|PODEMOS|0|0
aragon|teruel|Báguena|FO|0|0
aragon|teruel|Báguena|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|0.76
aragon|teruel|Báguena|IZQESP|0|0
aragon|teruel|Báguena|PP|54|41.53
aragon|teruel|Báguena|PSOE|38|29.23
aragon|teruel|Báguena|VOX|19|14.61
aragon|teruel|Báguena|SUMAR|3|2.3
aragon|teruel|Báguena|PODEMOS|2|1.53
aragon|teruel|Bañón|FO|0|0
aragon|teruel|Bañón|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|2.27
aragon|teruel|Bañón|IZQESP|0|0
aragon|teruel|Bañón|PP|37|42.04
aragon|teruel|Bañón|PSOE|36|40.9
aragon|teruel|Bañón|VOX|4|4.54
aragon|teruel|Bañón|SUMAR|4|4.54
aragon|teruel|Bañón|PODEMOS|0|0
aragon|teruel|Barrachina|FO|2|3.12
aragon|teruel|Barrachina|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|3|4.68
aragon|teruel|Barrachina|IZQESP|0|0
aragon|teruel|Barrachina|PP|26|40.62
aragon|teruel|Barrachina|PSOE|9|14.06
aragon|teruel|Barrachina|VOX|10|15.62
aragon|teruel|Barrachina|SUMAR|0|0
aragon|teruel|Barrachina|PODEMOS|0|0
aragon|teruel|Bea|FO|0|0
aragon|teruel|Bea|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
aragon|teruel|Bea|IZQESP|0|0
aragon|teruel|Bea|PP|8|53.33
aragon|teruel|Bea|PSOE|3|20
aragon|teruel|Bea|VOX|2|13.33
aragon|teruel|Bea|SUMAR|0|0
aragon|teruel|Bea|PODEMOS|0|0
aragon|teruel|Beceite|FO|1|0.48
aragon|teruel|Beceite|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|4|1.93
aragon|teruel|Beceite|IZQESP|0|0
aragon|teruel|Beceite|PP|99|47.82
aragon|teruel|Beceite|PSOE|54|26.08
aragon|teruel|Beceite|VOX|15|7.24
aragon|teruel|Beceite|SUMAR|3|1.44
aragon|teruel|Beceite|PODEMOS|2|0.96
aragon|teruel|Bello|FO|0|0
aragon|teruel|Bello|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|2.04
aragon|teruel|Bello|IZQESP|0|0
aragon|teruel|Bello|PP|49|50
aragon|teruel|Bello|PSOE|10|10.2
aragon|teruel|Bello|VOX|28|28.57
aragon|teruel|Bello|SUMAR|2|2.04
aragon|teruel|Bello|PODEMOS|0|0
aragon|teruel|Belmonte de San José|FO|0|0
aragon|teruel|Belmonte de San José|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|1.26
