comunidad|provincia|municipio|partido|votos|porcentaje
aragon|zaragoza|Almonacid de la Sierra|PSOE|127|46.01
aragon|zaragoza|Almonacid de la Sierra|VOX|25|9.05
aragon|zaragoza|Almonacid de la Sierra|SUMAR|9|3.26
aragon|zaragoza|Almonacid de la Sierra|PODEMOS|8|2.89
aragon|zaragoza|Alpartir|FO|0|0
aragon|zaragoza|Alpartir|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|1
aragon|zaragoza|Alpartir|IZQESP|0|0
aragon|zaragoza|Alpartir|PP|60|30
aragon|zaragoza|Alpartir|PSOE|91|45.5
aragon|zaragoza|Alpartir|VOX|21|10.5
aragon|zaragoza|Alpartir|SUMAR|7|3.5
aragon|zaragoza|Alpartir|PODEMOS|2|1
aragon|zaragoza|Ambel|FO|0|0
aragon|zaragoza|Ambel|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|10|8.62
aragon|zaragoza|Ambel|IZQESP|1|0.86
aragon|zaragoza|Ambel|PP|37|31.89
aragon|zaragoza|Ambel|PSOE|45|38.79
aragon|zaragoza|Ambel|VOX|11|9.48
aragon|zaragoza|Ambel|SUMAR|2|1.72
aragon|zaragoza|Ambel|PODEMOS|2|1.72
aragon|zaragoza|Anento|FO|0|0
aragon|zaragoza|Anento|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|2.38
aragon|zaragoza|Anento|IZQESP|0|0
aragon|zaragoza|Anento|PP|6|14.28
aragon|zaragoza|Anento|PSOE|21|50
aragon|zaragoza|Anento|VOX|10|23.8
aragon|zaragoza|Anento|SUMAR|1|2.38
aragon|zaragoza|Anento|PODEMOS|0|0
aragon|zaragoza|Aniñón|FO|1|0.33
aragon|zaragoza|Aniñón|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|0.66
aragon|zaragoza|Aniñón|IZQESP|1|0.33
aragon|zaragoza|Aniñón|PP|88|29.33
aragon|zaragoza|Aniñón|PSOE|158|52.66
aragon|zaragoza|Aniñón|VOX|25|8.33
aragon|zaragoza|Aniñón|SUMAR|10|3.33
aragon|zaragoza|Aniñón|PODEMOS|3|1
aragon|zaragoza|Añón de Moncayo|FO|0|0
aragon|zaragoza|Añón de Moncayo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|4|3.92
aragon|zaragoza|Añón de Moncayo|IZQESP|0|0
aragon|zaragoza|Añón de Moncayo|PP|34|33.33
aragon|zaragoza|Añón de Moncayo|PSOE|41|40.19
aragon|zaragoza|Añón de Moncayo|VOX|7|6.86
aragon|zaragoza|Añón de Moncayo|SUMAR|6|5.88
aragon|zaragoza|Añón de Moncayo|PODEMOS|3|2.94
aragon|zaragoza|Aranda de Moncayo|FO|1|2.04
aragon|zaragoza|Aranda de Moncayo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|4.08
aragon|zaragoza|Aranda de Moncayo|IZQESP|0|0
aragon|zaragoza|Aranda de Moncayo|PP|28|57.14
aragon|zaragoza|Aranda de Moncayo|PSOE|14|28.57
aragon|zaragoza|Aranda de Moncayo|VOX|2|4.08
aragon|zaragoza|Aranda de Moncayo|SUMAR|1|2.04
aragon|zaragoza|Aranda de Moncayo|PODEMOS|0|0
aragon|zaragoza|Arándiga|FO|1|0.93
aragon|zaragoza|Arándiga|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|3|2.8
aragon|zaragoza|Arándiga|IZQESP|1|0.93
aragon|zaragoza|Arándiga|PP|31|28.97
aragon|zaragoza|Arándiga|PSOE|33|30.84
aragon|zaragoza|Arándiga|VOX|15|14.01
aragon|zaragoza|Arándiga|SUMAR|11|10.28
aragon|zaragoza|Arándiga|PODEMOS|5|4.67
aragon|zaragoza|Ardisa|FO|0|0
aragon|zaragoza|Ardisa|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|4.54
aragon|zaragoza|Ardisa|IZQESP|1|2.27
aragon|zaragoza|Ardisa|PP|14|31.81
aragon|zaragoza|Ardisa|PSOE|11|25
aragon|zaragoza|Ardisa|VOX|4|9.09
aragon|zaragoza|Ardisa|SUMAR|9|20.45
aragon|zaragoza|Ardisa|PODEMOS|1|2.27
aragon|zaragoza|Ariza|FO|0|0
aragon|zaragoza|Ariza|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|8|2.1
aragon|zaragoza|Ariza|IZQESP|0|0
aragon|zaragoza|Ariza|PP|156|41.05
aragon|zaragoza|Ariza|PSOE|128|33.68
aragon|zaragoza|Ariza|VOX|40|10.52
aragon|zaragoza|Ariza|SUMAR|18|4.73
aragon|zaragoza|Ariza|PODEMOS|9|2.36
aragon|zaragoza|Artieda|FO|0|0
aragon|zaragoza|Artieda|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|3.5
aragon|zaragoza|Artieda|IZQESP|0|0
aragon|zaragoza|Artieda|PP|1|1.75
aragon|zaragoza|Artieda|PSOE|13|22.8
aragon|zaragoza|Artieda|VOX|0|0
aragon|zaragoza|Artieda|SUMAR|15|26.31
aragon|zaragoza|Artieda|PODEMOS|10|17.54
aragon|zaragoza|Asín|FO|0|0
aragon|zaragoza|Asín|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|4
aragon|zaragoza|Asín|IZQESP|0|0
aragon|zaragoza|Asín|PP|21|42
aragon|zaragoza|Asín|PSOE|15|30
aragon|zaragoza|Asín|VOX|5|10
aragon|zaragoza|Asín|SUMAR|1|2
aragon|zaragoza|Asín|PODEMOS|3|6
aragon|zaragoza|Atea|FO|0|0
aragon|zaragoza|Atea|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
aragon|zaragoza|Atea|IZQESP|0|0
aragon|zaragoza|Atea|PP|39|52
aragon|zaragoza|Atea|PSOE|6|8
aragon|zaragoza|Atea|VOX|20|26.66
aragon|zaragoza|Atea|SUMAR|2|2.66
aragon|zaragoza|Atea|PODEMOS|1|1.33
aragon|zaragoza|Ateca|FO|1|0.13
aragon|zaragoza|Ateca|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|23|3.17
aragon|zaragoza|Ateca|IZQESP|3|0.41
aragon|zaragoza|Ateca|PP|272|37.56
aragon|zaragoza|Ateca|PSOE|299|41.29
aragon|zaragoza|Ateca|VOX|48|6.62
aragon|zaragoza|Ateca|SUMAR|33|4.55
aragon|zaragoza|Ateca|PODEMOS|15|2.07
aragon|zaragoza|Azuara|FO|2|0.73
aragon|zaragoza|Azuara|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|6|2.21
aragon|zaragoza|Azuara|IZQESP|2|0.73
aragon|zaragoza|Azuara|PP|79|29.15
aragon|zaragoza|Azuara|PSOE|119|43.91
aragon|zaragoza|Azuara|VOX|20|7.38
aragon|zaragoza|Azuara|SUMAR|17|6.27
aragon|zaragoza|Azuara|PODEMOS|11|4.05
aragon|zaragoza|Badules|FO|0|0
aragon|zaragoza|Badules|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|5|9.61
aragon|zaragoza|Badules|IZQESP|0|0
aragon|zaragoza|Badules|PP|21|40.38
aragon|zaragoza|Badules|PSOE|10|19.23
aragon|zaragoza|Badules|VOX|9|17.3
aragon|zaragoza|Badules|SUMAR|1|1.92
aragon|zaragoza|Badules|PODEMOS|0|0
aragon|zaragoza|Bagüés|FO|0|0
aragon|zaragoza|Bagüés|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|9.09
aragon|zaragoza|Bagüés|IZQESP|1|9.09
aragon|zaragoza|Bagüés|PP|0|0
aragon|zaragoza|Bagüés|PSOE|6|54.54
aragon|zaragoza|Bagüés|VOX|1|9.09
aragon|zaragoza|Bagüés|SUMAR|0|0
aragon|zaragoza|Bagüés|PODEMOS|0|0
aragon|zaragoza|Balconchán|FO|0|0
aragon|zaragoza|Balconchán|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
aragon|zaragoza|Balconchán|IZQESP|0|0
aragon|zaragoza|Balconchán|PP|7|53.84
aragon|zaragoza|Balconchán|PSOE|2|15.38
aragon|zaragoza|Balconchán|VOX|2|15.38
aragon|zaragoza|Balconchán|SUMAR|0|0
aragon|zaragoza|Balconchán|PODEMOS|1|7.69
aragon|zaragoza|Bárboles|FO|2|1.69
aragon|zaragoza|Bárboles|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|10|8.47
aragon|zaragoza|Bárboles|IZQESP|0|0
aragon|zaragoza|Bárboles|PP|43|36.44
aragon|zaragoza|Bárboles|PSOE|27|22.88
aragon|zaragoza|Bárboles|VOX|26|22.03
aragon|zaragoza|Bárboles|SUMAR|2|1.69
aragon|zaragoza|Bárboles|PODEMOS|4|3.38
aragon|zaragoza|Bardallur|FO|1|1.05
aragon|zaragoza|Bardallur|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|3|3.15
aragon|zaragoza|Bardallur|IZQESP|1|1.05
aragon|zaragoza|Bardallur|PP|22|23.15
aragon|zaragoza|Bardallur|PSOE|52|54.73
aragon|zaragoza|Bardallur|VOX|13|13.68
aragon|zaragoza|Bardallur|SUMAR|2|2.1
aragon|zaragoza|Bardallur|PODEMOS|1|1.05
aragon|zaragoza|Belchite|FO|2|0.28
aragon|zaragoza|Belchite|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|27|3.86
aragon|zaragoza|Belchite|IZQESP|0|0
aragon|zaragoza|Belchite|PP|304|43.49
aragon|zaragoza|Belchite|PSOE|191|27.32
aragon|zaragoza|Belchite|VOX|115|16.45
aragon|zaragoza|Belchite|SUMAR|16|2.28
aragon|zaragoza|Belchite|PODEMOS|14|2
aragon|zaragoza|Belmonte de Gracián|FO|3|3.48
aragon|zaragoza|Belmonte de Gracián|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|1.16
aragon|zaragoza|Belmonte de Gracián|IZQESP|0|0
aragon|zaragoza|Belmonte de Gracián|PP|37|43.02
aragon|zaragoza|Belmonte de Gracián|PSOE|24|27.9
aragon|zaragoza|Belmonte de Gracián|VOX|14|16.27
aragon|zaragoza|Belmonte de Gracián|SUMAR|1|1.16
aragon|zaragoza|Belmonte de Gracián|PODEMOS|1|1.16
aragon|zaragoza|Berdejo|FO|0|0
aragon|zaragoza|Berdejo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
aragon|zaragoza|Berdejo|IZQESP|0|0
aragon|zaragoza|Berdejo|PP|12|54.54
aragon|zaragoza|Berdejo|PSOE|6|27.27
aragon|zaragoza|Berdejo|VOX|1|4.54
aragon|zaragoza|Berdejo|SUMAR|2|9.09
aragon|zaragoza|Berdejo|PODEMOS|0|0
aragon|zaragoza|Berrueco|FO|0|0
aragon|zaragoza|Berrueco|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|5.88
aragon|zaragoza|Berrueco|IZQESP|0|0
aragon|zaragoza|Berrueco|PP|3|17.64
aragon|zaragoza|Berrueco|PSOE|8|47.05
aragon|zaragoza|Berrueco|VOX|2|11.76
aragon|zaragoza|Berrueco|SUMAR|1|5.88
aragon|zaragoza|Berrueco|PODEMOS|0|0
aragon|zaragoza|Biel|FO|0|0
aragon|zaragoza|Biel|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|4|4.04
aragon|zaragoza|Biel|IZQESP|0|0
aragon|zaragoza|Biel|PP|40|40.4
aragon|zaragoza|Biel|PSOE|29|29.29
aragon|zaragoza|Biel|VOX|14|14.14
aragon|zaragoza|Biel|SUMAR|6|6.06
aragon|zaragoza|Biel|PODEMOS|2|2.02
aragon|zaragoza|Bijuesca|FO|0|0
aragon|zaragoza|Bijuesca|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
aragon|zaragoza|Bijuesca|IZQESP|0|0
aragon|zaragoza|Bijuesca|PP|9|20.93
aragon|zaragoza|Bijuesca|PSOE|22|51.16
aragon|zaragoza|Bijuesca|VOX|6|13.95
aragon|zaragoza|Bijuesca|SUMAR|3|6.97
aragon|zaragoza|Bijuesca|PODEMOS|0|0
aragon|zaragoza|Biota|FO|2|0.51
aragon|zaragoza|Biota|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|9|2.33
aragon|zaragoza|Biota|IZQESP|0|0
aragon|zaragoza|Biota|PP|151|39.11
aragon|zaragoza|Biota|PSOE|161|41.7
aragon|zaragoza|Biota|VOX|42|10.88
aragon|zaragoza|Biota|SUMAR|5|1.29
aragon|zaragoza|Biota|PODEMOS|2|0.51
aragon|zaragoza|Bisimbre|FO|0|0
aragon|zaragoza|Bisimbre|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|3.57
aragon|zaragoza|Bisimbre|IZQESP|0|0
aragon|zaragoza|Bisimbre|PP|34|60.71
aragon|zaragoza|Bisimbre|PSOE|13|23.21
aragon|zaragoza|Bisimbre|VOX|2|3.57
aragon|zaragoza|Bisimbre|SUMAR|2|3.57
aragon|zaragoza|Bisimbre|PODEMOS|0|0
aragon|zaragoza|Boquiñeni|FO|1|0.3
aragon|zaragoza|Boquiñeni|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|6|1.81
aragon|zaragoza|Boquiñeni|IZQESP|0|0
aragon|zaragoza|Boquiñeni|PP|140|42.42
aragon|zaragoza|Boquiñeni|PSOE|116|35.15
aragon|zaragoza|Boquiñeni|VOX|41|12.42
aragon|zaragoza|Boquiñeni|SUMAR|11|3.33
aragon|zaragoza|Boquiñeni|PODEMOS|6|1.81
aragon|zaragoza|Bordalba|FO|0|0
aragon|zaragoza|Bordalba|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|6.45
aragon|zaragoza|Bordalba|IZQESP|0|0
aragon|zaragoza|Bordalba|PP|10|32.25
aragon|zaragoza|Bordalba|PSOE|6|19.35
aragon|zaragoza|Bordalba|VOX|4|12.9
aragon|zaragoza|Bordalba|SUMAR|0|0
aragon|zaragoza|Bordalba|PODEMOS|1|3.22
aragon|zaragoza|Borja|FO|7|0.42
aragon|zaragoza|Borja|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|95|5.74
aragon|zaragoza|Borja|IZQESP|3|0.18
aragon|zaragoza|Borja|PP|583|35.22
aragon|zaragoza|Borja|PSOE|480|29
aragon|zaragoza|Borja|VOX|243|14.68
aragon|zaragoza|Borja|SUMAR|92|5.55
aragon|zaragoza|Borja|PODEMOS|34|2.05
aragon|zaragoza|Botorrita|FO|3|1.17
aragon|zaragoza|Botorrita|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|18|7.03
aragon|zaragoza|Botorrita|IZQESP|0|0
aragon|zaragoza|Botorrita|PP|88|34.37
aragon|zaragoza|Botorrita|PSOE|68|26.56
aragon|zaragoza|Botorrita|VOX|44|17.18
aragon|zaragoza|Botorrita|SUMAR|13|5.07
aragon|zaragoza|Botorrita|PODEMOS|6|2.34
aragon|zaragoza|Brea de Aragón|FO|3|0.54
aragon|zaragoza|Brea de Aragón|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|38|6.92
aragon|zaragoza|Brea de Aragón|IZQESP|0|0
aragon|zaragoza|Brea de Aragón|PP|253|46.08
aragon|zaragoza|Brea de Aragón|PSOE|166|30.23
aragon|zaragoza|Brea de Aragón|VOX|51|9.28
aragon|zaragoza|Brea de Aragón|SUMAR|6|1.09
aragon|zaragoza|Brea de Aragón|PODEMOS|3|0.54
aragon|zaragoza|Bubierca|FO|1|2.77
aragon|zaragoza|Bubierca|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|5.55
aragon|zaragoza|Bubierca|IZQESP|0|0
aragon|zaragoza|Bubierca|PP|20|55.55
aragon|zaragoza|Bubierca|PSOE|8|22.22
aragon|zaragoza|Bubierca|VOX|1|2.77
aragon|zaragoza|Bubierca|SUMAR|0|0
aragon|zaragoza|Bubierca|PODEMOS|0|0
aragon|zaragoza|Bujaraloz|FO|2|0.47
aragon|zaragoza|Bujaraloz|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|12|2.85
aragon|zaragoza|Bujaraloz|IZQESP|0|0
aragon|zaragoza|Bujaraloz|PP|153|36.42
aragon|zaragoza|Bujaraloz|PSOE|151|35.95
aragon|zaragoza|Bujaraloz|VOX|59|14.04
aragon|zaragoza|Bujaraloz|SUMAR|14|3.33
aragon|zaragoza|Bujaraloz|PODEMOS|6|1.42
