comunidad|provincia|municipio|partido|votos|porcentaje
cataluna|barcelona|Avinyó|VOX|23|2.99
cataluna|barcelona|Avinyó|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|10|1.3
cataluna|barcelona|Avinyó|SUMAR|10|1.3
cataluna|barcelona|Avinyó|PODEMOS|9|1.17
cataluna|barcelona|Avinyó|FO|3|0.39
cataluna|barcelona|Avinyó|IZQESP|1|0.13
cataluna|barcelona|Avinyonet del Penedès|PP|29|4.44
cataluna|barcelona|Avinyonet del Penedès|PSOE|119|18.22
cataluna|barcelona|Avinyonet del Penedès|VOX|33|5.05
cataluna|barcelona|Avinyonet del Penedès|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|18|2.75
cataluna|barcelona|Avinyonet del Penedès|SUMAR|17|2.6
cataluna|barcelona|Avinyonet del Penedès|PODEMOS|15|2.29
cataluna|barcelona|Avinyonet del Penedès|FO|0|0
cataluna|barcelona|Avinyonet del Penedès|IZQESP|0|0
cataluna|barcelona|Badalona|PP|11.221|17.43
cataluna|barcelona|Badalona|PSOE|23.757|36.9
cataluna|barcelona|Badalona|VOX|4.333|6.73
cataluna|barcelona|Badalona|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2.319|3.6
cataluna|barcelona|Badalona|SUMAR|2.740|4.25
cataluna|barcelona|Badalona|PODEMOS|3.318|5.15
cataluna|barcelona|Badalona|FO|298|0.46
cataluna|barcelona|Badalona|IZQESP|68|0.1
cataluna|barcelona|Badia del Vallès|PP|668|17.33
cataluna|barcelona|Badia del Vallès|PSOE|1.708|44.32
cataluna|barcelona|Badia del Vallès|VOX|407|10.56
cataluna|barcelona|Badia del Vallès|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|181|4.69
cataluna|barcelona|Badia del Vallès|SUMAR|164|4.25
cataluna|barcelona|Badia del Vallès|PODEMOS|184|4.77
cataluna|barcelona|Badia del Vallès|FO|21|0.54
cataluna|barcelona|Badia del Vallès|IZQESP|1|0.02
cataluna|barcelona|Bagà|PP|51|6.65
cataluna|barcelona|Bagà|PSOE|196|25.58
cataluna|barcelona|Bagà|VOX|31|4.04
cataluna|barcelona|Bagà|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|10|1.3
cataluna|barcelona|Bagà|SUMAR|18|2.34
cataluna|barcelona|Bagà|PODEMOS|23|3
cataluna|barcelona|Bagà|FO|3|0.39
cataluna|barcelona|Bagà|IZQESP|1|0.13
cataluna|barcelona|Balenyà|PP|76|6.54
cataluna|barcelona|Balenyà|PSOE|303|26.07
cataluna|barcelona|Balenyà|VOX|59|5.07
cataluna|barcelona|Balenyà|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|26|2.23
cataluna|barcelona|Balenyà|SUMAR|27|2.32
