comunidad|provincia|municipio|partido|votos|porcentaje
cylm|cuenca|Alcohujate|SUMAR|0|0
cylm|cuenca|Alcohujate|PODEMOS|1|7.14
cylm|cuenca|Alconchel de la Estrella|FO|0|0
cylm|cuenca|Alconchel de la Estrella|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
cylm|cuenca|Alconchel de la Estrella|IZQESP|0|0
cylm|cuenca|Alconchel de la Estrella|PP|16|30.76
cylm|cuenca|Alconchel de la Estrella|PSOE|34|65.38
cylm|cuenca|Alconchel de la Estrella|VOX|-|-
cylm|cuenca|Alconchel de la Estrella|SUMAR|0|0
cylm|cuenca|Alconchel de la Estrella|PODEMOS|1|1.92
cylm|cuenca|Algarra|FO|0|0
cylm|cuenca|Algarra|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
cylm|cuenca|Algarra|IZQESP|0|0
cylm|cuenca|Algarra|PP|8|53.33
cylm|cuenca|Algarra|PSOE|6|40
cylm|cuenca|Algarra|VOX|1|6.66
cylm|cuenca|Algarra|SUMAR|0|0
cylm|cuenca|Algarra|PODEMOS|0|0
cylm|cuenca|Aliaguilla|FO|0|0
cylm|cuenca|Aliaguilla|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|12|3.88
cylm|cuenca|Aliaguilla|IZQESP|3|0.97
cylm|cuenca|Aliaguilla|PP|97|31.39
cylm|cuenca|Aliaguilla|PSOE|130|42.07
cylm|cuenca|Aliaguilla|VOX|49|15.85
cylm|cuenca|Aliaguilla|SUMAR|7|2.26
cylm|cuenca|Aliaguilla|PODEMOS|1|0.32
cylm|cuenca|Almarcha, La|FO|0|0
cylm|cuenca|Almarcha, La|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|3|1.41
cylm|cuenca|Almarcha, La|IZQESP|0|0
cylm|cuenca|Almarcha, La|PP|113|53.3
cylm|cuenca|Almarcha, La|PSOE|52|24.52
cylm|cuenca|Almarcha, La|VOX|25|11.79
cylm|cuenca|Almarcha, La|SUMAR|4|1.88
cylm|cuenca|Almarcha, La|PODEMOS|1|0.47
cylm|cuenca|Almendros|FO|0|0
cylm|cuenca|Almendros|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|8|6.72
cylm|cuenca|Almendros|IZQESP|0|0
cylm|cuenca|Almendros|PP|46|38.65
cylm|cuenca|Almendros|PSOE|39|32.77
cylm|cuenca|Almendros|VOX|20|16.8
cylm|cuenca|Almendros|SUMAR|1|0.84
cylm|cuenca|Almendros|PODEMOS|1|0.84
cylm|cuenca|Almodóvar del Pinar|FO|0|0
cylm|cuenca|Almodóvar del Pinar|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|3|1.5
cylm|cuenca|Almodóvar del Pinar|IZQESP|0|0
cylm|cuenca|Almodóvar del Pinar|PP|60|30
cylm|cuenca|Almodóvar del Pinar|PSOE|92|46
cylm|cuenca|Almodóvar del Pinar|VOX|32|16
cylm|cuenca|Almodóvar del Pinar|SUMAR|4|2
cylm|cuenca|Almodóvar del Pinar|PODEMOS|6|3
cylm|cuenca|Almonacid del Marquesado|FO|1|0.44
cylm|cuenca|Almonacid del Marquesado|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|24|10.71
cylm|cuenca|Almonacid del Marquesado|IZQESP|1|0.44
cylm|cuenca|Almonacid del Marquesado|PP|83|37.05
cylm|cuenca|Almonacid del Marquesado|PSOE|66|29.46
cylm|cuenca|Almonacid del Marquesado|VOX|43|19.19
cylm|cuenca|Almonacid del Marquesado|SUMAR|3|1.33
cylm|cuenca|Almonacid del Marquesado|PODEMOS|0|0
cylm|cuenca|Altarejos|FO|0|0
cylm|cuenca|Altarejos|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|4|3.25
cylm|cuenca|Altarejos|IZQESP|1|0.81
cylm|cuenca|Altarejos|PP|69|56.09
cylm|cuenca|Altarejos|PSOE|31|25.2
cylm|cuenca|Altarejos|VOX|16|13
cylm|cuenca|Altarejos|SUMAR|0|0
cylm|cuenca|Altarejos|PODEMOS|0|0
cylm|cuenca|Arandilla del Arroyo|FO|0|0
cylm|cuenca|Arandilla del Arroyo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
cylm|cuenca|Arandilla del Arroyo|IZQESP|0|0
cylm|cuenca|Arandilla del Arroyo|PP|3|25
cylm|cuenca|Arandilla del Arroyo|PSOE|5|41.66
cylm|cuenca|Arandilla del Arroyo|VOX|0|0
cylm|cuenca|Arandilla del Arroyo|SUMAR|0|0
