comunidad|provincia|municipio|partido|votos|porcentaje
cylm|albacete|Ballestero, El|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|4|1.87
cylm|albacete|Ballestero, El|IZQESP|1|0.46
cylm|albacete|Ballestero, El|PP|65|30.51
cylm|albacete|Ballestero, El|PSOE|121|56.8
cylm|albacete|Ballestero, El|VOX|5|2.34
cylm|albacete|Ballestero, El|SUMAR|9|4.22
cylm|albacete|Ballestero, El|PODEMOS|3|1.4
cylm|albacete|Balsa de Ves|FO|0|0
cylm|albacete|Balsa de Ves|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|2.85
cylm|albacete|Balsa de Ves|IZQESP|0|0
cylm|albacete|Balsa de Ves|PP|28|40
cylm|albacete|Balsa de Ves|PSOE|18|25.71
cylm|albacete|Balsa de Ves|VOX|12|17.14
cylm|albacete|Balsa de Ves|SUMAR|6|8.57
cylm|albacete|Balsa de Ves|PODEMOS|3|4.28
cylm|albacete|Barrax|FO|1|0.11
cylm|albacete|Barrax|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|27|3.07
cylm|albacete|Barrax|IZQESP|3|0.34
cylm|albacete|Barrax|PP|344|39.17
cylm|albacete|Barrax|PSOE|359|40.88
cylm|albacete|Barrax|VOX|100|11.38
cylm|albacete|Barrax|SUMAR|11|1.25
cylm|albacete|Barrax|PODEMOS|10|1.13
cylm|albacete|Bienservida|FO|0|0
cylm|albacete|Bienservida|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|11|4.21
cylm|albacete|Bienservida|IZQESP|0|0
cylm|albacete|Bienservida|PP|134|51.34
cylm|albacete|Bienservida|PSOE|81|31.03
cylm|albacete|Bienservida|VOX|21|8.04
cylm|albacete|Bienservida|SUMAR|3|1.14
cylm|albacete|Bienservida|PODEMOS|2|0.76
cylm|albacete|Bogarra|FO|0|0
cylm|albacete|Bogarra|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|14|4.22
cylm|albacete|Bogarra|IZQESP|0|0
cylm|albacete|Bogarra|PP|128|38.67
cylm|albacete|Bogarra|PSOE|146|44.1
cylm|albacete|Bogarra|VOX|33|9.96
cylm|albacete|Bogarra|SUMAR|5|1.51
cylm|albacete|Bogarra|PODEMOS|4|1.2
cylm|albacete|Bonete|FO|1|0.19
cylm|albacete|Bonete|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|8|1.58
