comunidad|provincia|municipio|partido|votos|porcentaje
cylm|guadalajara|Alcoroches|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
cylm|guadalajara|Alcoroches|IZQESP|0|0
cylm|guadalajara|Alcoroches|PP|22|29.33
cylm|guadalajara|Alcoroches|PSOE|43|57.33
cylm|guadalajara|Alcoroches|VOX|4|5.33
cylm|guadalajara|Alcoroches|SUMAR|3|4
cylm|guadalajara|Alcoroches|PODEMOS|0|0
cylm|guadalajara|Aldeanueva de Guadalajara|FO|0|0
cylm|guadalajara|Aldeanueva de Guadalajara|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|1.44
cylm|guadalajara|Aldeanueva de Guadalajara|IZQESP|0|0
cylm|guadalajara|Aldeanueva de Guadalajara|PP|30|43.47
cylm|guadalajara|Aldeanueva de Guadalajara|PSOE|29|42.02
cylm|guadalajara|Aldeanueva de Guadalajara|VOX|5|7.24
cylm|guadalajara|Aldeanueva de Guadalajara|SUMAR|1|1.44
cylm|guadalajara|Aldeanueva de Guadalajara|PODEMOS|1|1.44
cylm|guadalajara|Algar de Mesa|FO|0|0
cylm|guadalajara|Algar de Mesa|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|3.22
cylm|guadalajara|Algar de Mesa|IZQESP|0|0
cylm|guadalajara|Algar de Mesa|PP|10|32.25
cylm|guadalajara|Algar de Mesa|PSOE|15|48.38
cylm|guadalajara|Algar de Mesa|VOX|3|9.67
cylm|guadalajara|Algar de Mesa|SUMAR|1|3.22
cylm|guadalajara|Algar de Mesa|PODEMOS|1|3.22
cylm|guadalajara|Algora|FO|0|0
cylm|guadalajara|Algora|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|1.96
cylm|guadalajara|Algora|IZQESP|0|0
cylm|guadalajara|Algora|PP|26|50.98
cylm|guadalajara|Algora|PSOE|13|25.49
cylm|guadalajara|Algora|VOX|5|9.8
cylm|guadalajara|Algora|SUMAR|0|0
cylm|guadalajara|Algora|PODEMOS|0|0
cylm|guadalajara|Alhóndiga|FO|0|0
cylm|guadalajara|Alhóndiga|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|5|4.71
cylm|guadalajara|Alhóndiga|IZQESP|0|0
cylm|guadalajara|Alhóndiga|PP|47|44.33
cylm|guadalajara|Alhóndiga|PSOE|28|26.41
cylm|guadalajara|Alhóndiga|VOX|23|21.69
cylm|guadalajara|Alhóndiga|SUMAR|0|0
cylm|guadalajara|Alhóndiga|PODEMOS|0|0
cylm|guadalajara|Alique|FO|0|0
cylm|guadalajara|Alique|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|8.33
cylm|guadalajara|Alique|IZQESP|0|0
cylm|guadalajara|Alique|PP|4|33.33
cylm|guadalajara|Alique|PSOE|5|41.66
cylm|guadalajara|Alique|VOX|0|0
cylm|guadalajara|Alique|SUMAR|0|0
cylm|guadalajara|Alique|PODEMOS|0|0
cylm|guadalajara|Almadrones|FO|0|0
cylm|guadalajara|Almadrones|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|3|8.1
cylm|guadalajara|Almadrones|IZQESP|0|0
cylm|guadalajara|Almadrones|PP|17|45.94
cylm|guadalajara|Almadrones|PSOE|7|18.91
cylm|guadalajara|Almadrones|VOX|7|18.91
cylm|guadalajara|Almadrones|SUMAR|1|2.7
cylm|guadalajara|Almadrones|PODEMOS|0|0
cylm|guadalajara|Almoguera|FO|0|0
cylm|guadalajara|Almoguera|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|46|9.52
cylm|guadalajara|Almoguera|IZQESP|0|0
cylm|guadalajara|Almoguera|PP|198|40.99
cylm|guadalajara|Almoguera|PSOE|150|31.05
cylm|guadalajara|Almoguera|VOX|66|13.66
cylm|guadalajara|Almoguera|SUMAR|9|1.86
cylm|guadalajara|Almoguera|PODEMOS|4|0.82
cylm|guadalajara|Almonacid de Zorita|FO|0|0
cylm|guadalajara|Almonacid de Zorita|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|19|6.41
cylm|guadalajara|Almonacid de Zorita|IZQESP|1|0.33
cylm|guadalajara|Almonacid de Zorita|PP|170|57.43
cylm|guadalajara|Almonacid de Zorita|PSOE|58|19.59
cylm|guadalajara|Almonacid de Zorita|VOX|31|10.47
cylm|guadalajara|Almonacid de Zorita|SUMAR|3|1.01
cylm|guadalajara|Almonacid de Zorita|PODEMOS|6|2.02
cylm|guadalajara|Alocén|FO|1|1.4
cylm|guadalajara|Alocén|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|2.81
cylm|guadalajara|Alocén|IZQESP|0|0
cylm|guadalajara|Alocén|PP|24|33.8
cylm|guadalajara|Alocén|PSOE|30|42.25
cylm|guadalajara|Alocén|VOX|6|8.45
cylm|guadalajara|Alocén|SUMAR|4|5.63
cylm|guadalajara|Alocén|PODEMOS|2|2.81
cylm|guadalajara|Alovera|FO|21|0.45
cylm|guadalajara|Alovera|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|504|11.02
cylm|guadalajara|Alovera|IZQESP|8|0.17
cylm|guadalajara|Alovera|PP|1.509|33.01
cylm|guadalajara|Alovera|PSOE|1.215|26.58
cylm|guadalajara|Alovera|VOX|737|16.12
cylm|guadalajara|Alovera|SUMAR|243|5.31
cylm|guadalajara|Alovera|PODEMOS|143|3.12
cylm|guadalajara|Alustante|FO|0|0
cylm|guadalajara|Alustante|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|3|3.79
cylm|guadalajara|Alustante|IZQESP|0|0
cylm|guadalajara|Alustante|PP|25|31.64
cylm|guadalajara|Alustante|PSOE|33|41.77
cylm|guadalajara|Alustante|VOX|5|6.32
cylm|guadalajara|Alustante|SUMAR|6|7.59
cylm|guadalajara|Alustante|PODEMOS|3|3.79
cylm|guadalajara|Angón|FO|0|0
cylm|guadalajara|Angón|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
cylm|guadalajara|Angón|IZQESP|0|0
cylm|guadalajara|Angón|PP|4|57.14
cylm|guadalajara|Angón|PSOE|1|14.28
cylm|guadalajara|Angón|VOX|0|0
cylm|guadalajara|Angón|SUMAR|0|0
cylm|guadalajara|Angón|PODEMOS|1|14.28
cylm|guadalajara|Anguita|FO|0|0
cylm|guadalajara|Anguita|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|2.46
cylm|guadalajara|Anguita|IZQESP|0|0
cylm|guadalajara|Anguita|PP|25|30.86
cylm|guadalajara|Anguita|PSOE|35|43.2
cylm|guadalajara|Anguita|VOX|12|14.81
cylm|guadalajara|Anguita|SUMAR|2|2.46
cylm|guadalajara|Anguita|PODEMOS|2|2.46
cylm|guadalajara|Anquela del Ducado|FO|0|0
cylm|guadalajara|Anquela del Ducado|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
cylm|guadalajara|Anquela del Ducado|IZQESP|0|0
cylm|guadalajara|Anquela del Ducado|PP|7|22.58
cylm|guadalajara|Anquela del Ducado|PSOE|11|35.48
cylm|guadalajara|Anquela del Ducado|VOX|8|25.8
cylm|guadalajara|Anquela del Ducado|SUMAR|3|9.67
cylm|guadalajara|Anquela del Ducado|PODEMOS|1|3.22
cylm|guadalajara|Anquela del Pedregal|FO|0|0
cylm|guadalajara|Anquela del Pedregal|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|5.88
cylm|guadalajara|Anquela del Pedregal|IZQESP|0|0
cylm|guadalajara|Anquela del Pedregal|PP|5|29.41
cylm|guadalajara|Anquela del Pedregal|PSOE|8|47.05
cylm|guadalajara|Anquela del Pedregal|VOX|1|5.88
cylm|guadalajara|Anquela del Pedregal|SUMAR|0|0
cylm|guadalajara|Anquela del Pedregal|PODEMOS|2|11.76
cylm|guadalajara|Aranzueque|FO|1|0.57
cylm|guadalajara|Aranzueque|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|9|5.2
cylm|guadalajara|Aranzueque|IZQESP|0|0
cylm|guadalajara|Aranzueque|PP|70|40.46
cylm|guadalajara|Aranzueque|PSOE|71|41.04
cylm|guadalajara|Aranzueque|VOX|15|8.67
cylm|guadalajara|Aranzueque|SUMAR|6|3.46
cylm|guadalajara|Aranzueque|PODEMOS|0|0
cylm|guadalajara|Arbancón|FO|1|1.06
cylm|guadalajara|Arbancón|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|5|5.31
cylm|guadalajara|Arbancón|IZQESP|0|0
cylm|guadalajara|Arbancón|PP|51|54.25
cylm|guadalajara|Arbancón|PSOE|18|19.14
cylm|guadalajara|Arbancón|VOX|11|11.7
cylm|guadalajara|Arbancón|SUMAR|1|1.06
cylm|guadalajara|Arbancón|PODEMOS|1|1.06
cylm|guadalajara|Arbeteta|FO|0|0
cylm|guadalajara|Arbeteta|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|22.22
cylm|guadalajara|Arbeteta|IZQESP|0|0
cylm|guadalajara|Arbeteta|PP|2|22.22
cylm|guadalajara|Arbeteta|PSOE|3|33.33
cylm|guadalajara|Arbeteta|VOX|2|22.22
cylm|guadalajara|Arbeteta|SUMAR|0|0
cylm|guadalajara|Arbeteta|PODEMOS|0|0
cylm|guadalajara|Argecilla|FO|0|0
cylm|guadalajara|Argecilla|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|3.84
cylm|guadalajara|Argecilla|IZQESP|0|0
cylm|guadalajara|Argecilla|PP|21|40.38
cylm|guadalajara|Argecilla|PSOE|12|23.07
cylm|guadalajara|Argecilla|VOX|10|19.23
cylm|guadalajara|Argecilla|SUMAR|2|3.84
cylm|guadalajara|Argecilla|PODEMOS|2|3.84
cylm|guadalajara|Armallones|FO|0|0
cylm|guadalajara|Armallones|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|3|8.1
cylm|guadalajara|Armallones|IZQESP|0|0
cylm|guadalajara|Armallones|PP|5|13.51
cylm|guadalajara|Armallones|PSOE|15|40.54
cylm|guadalajara|Armallones|VOX|9|24.32
cylm|guadalajara|Armallones|SUMAR|0|0
cylm|guadalajara|Armallones|PODEMOS|1|2.7
cylm|guadalajara|Armuña de Tajuña|FO|0|0
cylm|guadalajara|Armuña de Tajuña|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|11|10.67
cylm|guadalajara|Armuña de Tajuña|IZQESP|0|0
cylm|guadalajara|Armuña de Tajuña|PP|26|25.24
cylm|guadalajara|Armuña de Tajuña|PSOE|37|35.92
cylm|guadalajara|Armuña de Tajuña|VOX|10|9.7
cylm|guadalajara|Armuña de Tajuña|SUMAR|10|9.7
cylm|guadalajara|Armuña de Tajuña|PODEMOS|3|2.91
cylm|guadalajara|Arroyo de las Fraguas|FO|0|0
cylm|guadalajara|Arroyo de las Fraguas|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|6.89
cylm|guadalajara|Arroyo de las Fraguas|IZQESP|0|0
cylm|guadalajara|Arroyo de las Fraguas|PP|7|24.13
cylm|guadalajara|Arroyo de las Fraguas|PSOE|8|27.58
cylm|guadalajara|Arroyo de las Fraguas|VOX|5|17.24
cylm|guadalajara|Arroyo de las Fraguas|SUMAR|4|13.79
cylm|guadalajara|Arroyo de las Fraguas|PODEMOS|0|0
cylm|guadalajara|Atanzón|FO|0|0
cylm|guadalajara|Atanzón|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|0|0
cylm|guadalajara|Atanzón|IZQESP|0|0
cylm|guadalajara|Atanzón|PP|20|34.48
cylm|guadalajara|Atanzón|PSOE|18|31.03
cylm|guadalajara|Atanzón|VOX|16|27.58
cylm|guadalajara|Atanzón|SUMAR|1|1.72
cylm|guadalajara|Atanzón|PODEMOS|0|0
cylm|guadalajara|Atienza|FO|0|0
cylm|guadalajara|Atienza|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|1.37
cylm|guadalajara|Atienza|IZQESP|0|0
cylm|guadalajara|Atienza|PP|87|60
cylm|guadalajara|Atienza|PSOE|32|22.06
cylm|guadalajara|Atienza|VOX|11|7.58
cylm|guadalajara|Atienza|SUMAR|2|1.37
cylm|guadalajara|Atienza|PODEMOS|3|2.06
